"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"CAPN8",2.57812661132913e-06,3.09132771288737e-07,1.33777014356949e-06,2.2137538757296e-07,2.21776599109079e-07,7.5441752238683e-06
"CAPN9",9.60938100586313e-06,2.16392939902116e-06,7.07107075886731e-06,1.54962771301072e-06,1.1088829955454e-06,1.83506964904905e-06
"CAPNS1",2.34375146484467e-07,6.49178819706349e-06,4.14708744506542e-05,5.5122471505667e-05,7.5625820296196e-05,5.91300220249137e-06
"CAPRIN1",9.445318403324e-05,0.000190734919885151,0.000101097200849752,0.000291551385433588,0.000437565230042213,6.72858871317984e-06
"CAPRIN2",6.3281289550806e-06,5.25525711190854e-06,4.77775051274819e-06,1.21756463165128e-05,6.65329797327237e-07,1.12143145219664e-05
"CAPS",0.000255703284814553,2.50397544743877e-05,0.000112946022121367,3.3206308135944e-06,9.09284056347224e-06,0.000106637936272517
"CAPS2",1.64062602539127e-06,2.78219494159864e-06,1.91110020509927e-07,2.87788003844848e-06,1.17541597527812e-05,8.35976173455677e-06
"CAPSL",6.3281289550806e-06,9.27398313866212e-07,1.91110020509927e-07,6.41988623961583e-06,2.88309578841803e-06,8.35976173455677e-06
"CAPZA1",2.57812661132913e-06,4.63699156933106e-06,9.55550102549637e-07,4.71529575530404e-05,5.54441497772698e-06,3.05844941508174e-06
"CAPZA2",6.07031629394768e-05,8.96485036737339e-06,7.45329079988717e-06,6.13209823577099e-05,8.62710970534318e-05,9.58314150058947e-06
"CAPZB",0.000184453240283275,6.39904836567686e-05,0.000154990226633551,9.45272904936538e-05,0.00012530377849663,0.000131513324848515
"CARD10",0.000101015688134805,1.45292402505707e-05,4.07064343686145e-05,2.87788003844848e-06,6.65329797327237e-07,5.91300220249137e-06
"CARD11",0.000181640738525462,2.44214889318103e-05,4.01331043070848e-06,3.96261943755598e-05,3.74802452494344e-05,0.0001608744392333
"CARD14",8.32031770019856e-05,1.8857099048613e-05,8.21773088192688e-06,2.87788003844848e-06,4.05851176369615e-05,8.13547544411744e-05
"CARD16",8.20313012695633e-06,2.68945511021202e-05,5.73330061529782e-07,4.20613236388624e-06,2.88309578841803e-06,2.05935593948837e-05
"CARD18",2.34375146484467e-07,2.16392939902116e-06,1.91110020509927e-07,2.2137538757296e-07,5.98796817594513e-06,1.83506964904905e-06
"CARD19",6.82031676269798e-05,7.11005373964096e-06,3.30620335482174e-05,1.54962771301072e-06,1.55243619376355e-06,2.14091459055722e-05
"CARD6",2.1093763183602e-06,5.87352265448601e-06,9.55550102549637e-07,5.97713546446991e-06,2.21776599109079e-07,6.11689883016349e-07
"CARD8",1.00781312988321e-05,4.11146585814021e-05,1.08932711690659e-05,1.97024094939934e-05,8.89324162427407e-05,2.95650110124569e-05
"CARD8-AS1",1.33593833496146e-05,4.01872602675359e-06,3.63109038968862e-06,6.64126162718879e-07,2.21776599109079e-07,2.03896627672116e-07
"CARD9",8.67188041992526e-06,1.26744436228382e-05,6.68885071784746e-06,6.86263701476175e-06,3.32664898663619e-06,2.03896627672116e-07
"CARF",3.98437749023593e-06,2.78219494159864e-06,1.91110020509927e-07,5.53438468932399e-06,2.21776599109079e-07,1.52922470754087e-05
"CARHSP1",2.55468909668069e-05,7.11005373964096e-06,1.5862131702324e-05,4.64888313903216e-06,1.21977129509993e-05,2.95650110124569e-05
"CARM1",2.34375146484467e-07,1.94753645911905e-05,1.62443517433438e-05,7.30538778990767e-06,1.1088829955454e-06,2.95650110124569e-05
"CARMIL1",2.1093763183602e-06,1.7620567963458e-05,1.89198920304828e-05,1.0847393991075e-05,1.55243619376355e-06,6.8305370270159e-05
"CARMIL2",3.8203148876968e-05,8.34658482479591e-06,1.66265717843637e-05,1.17328955413669e-05,1.79639045278354e-05,0.000177593962702413
"CARMIL3",4.89844056152535e-05,6.8318342454811e-05,2.08309922355821e-05,2.01451602691393e-05,1.99598939198171e-06,0.000128658772061105
"CARNMT1",2.34375146484467e-07,2.00936301337679e-05,2.84753930559792e-05,2.2137538757296e-07,8.71582034498681e-05,2.46714919483261e-05
"CARNS1",1.28906330566457e-05,3.09132771288737e-07,1.35688114562048e-05,1.12901447662209e-05,6.65329797327237e-07,1.73312133521299e-05
"CARS1",1.89843868652418e-05,0.000116543054775854,3.57375738353564e-05,0.000125962595529014,0.00025526486557455,1.48844538200645e-05
"CARS1-AS1",6.79687924804953e-06,3.09132771288737e-07,1.91110020509927e-07,2.2137538757296e-07,1.04235001581267e-05,1.01948313836058e-06
"CARS2",5.08594067871292e-05,6.49178819706349e-06,3.00042732200586e-05,6.64126162718879e-07,5.30046071870699e-05,4.68962243645867e-06
"CARTPT",5.13281570800982e-05,1.54566385644369e-06,2.12132122766019e-05,1.97024094939934e-05,5.43352667817244e-05,5.09741569180291e-06
"CASC11",4.9218780761738e-06,1.54566385644369e-06,5.73330061529782e-07,2.2137538757296e-07,2.21776599109079e-07,3.46624267042598e-06
"CASC16",7.031254394534e-07,3.40046048417611e-06,2.1022102256092e-06,1.1068769378648e-06,2.88309578841803e-06,6.11689883016349e-07
"CASC17",4.45312778320486e-06,9.27398313866212e-07,9.55550102549637e-07,6.64126162718879e-07,2.88309578841803e-06,2.03896627672116e-07
"CASC2",1.7578135986335e-05,8.34658482479591e-06,8.98217096396659e-06,4.64888313903216e-06,1.99598939198171e-06,5.50520894714714e-06
"CASC3",7.7343798339874e-06,1.32927091654157e-05,3.76486740404557e-05,2.2137538757296e-07,1.35283725456538e-05,1.83506964904905e-06
"CASD1",0.000179765737353586,1.45292402505707e-05,9.55550102549637e-07,4.89239606536241e-05,3.96980112405252e-05,1.12143145219664e-05
"CASK",1.47656342285214e-05,6.27539525716137e-05,9.55550102549637e-07,0.000101611302895989,9.33679482249223e-05,0.000158427679701234
"CASKIN1",0.000163359477099673,0.000120252648031319,2.15954323176218e-05,1.35038986419505e-05,5.16739475924154e-05,0.000202877144533756
"CASKIN2",8.67188041992526e-06,1.26744436228382e-05,6.3066306768276e-06,2.2137538757296e-07,1.30848193474357e-05,2.71182514803915e-05
"CASP1",6.79687924804953e-06,7.11005373964096e-06,2.1022102256092e-06,5.97713546446991e-06,2.01816705189262e-05,2.38559054376376e-05
"CASP10",9.1406307128942e-06,5.25525711190854e-06,1.91110020509927e-07,1.04046432159291e-05,9.5363937616904e-06,7.11599230575686e-05
"CASP14",1.17187573242233e-06,9.27398313866212e-07,1.33777014356949e-06,6.64126162718879e-07,3.32664898663619e-06,2.03896627672116e-07
"CASP2",0.000270703294189559,0.000337263853476013,0.000363300148989372,0.000114008324600074,6.65329797327237e-07,0.000563774175513402
"CASP3",3.515627197267e-06,2.78219494159864e-06,5.92441063580775e-06,1.1068769378648e-06,5.54441497772698e-06,4.28182918111444e-06
"CASP4",1.14843821777389e-05,1.82388335060355e-05,4.39553047172833e-06,6.86263701476175e-06,6.65329797327237e-07,1.20299010326549e-05
"CASP5",4.9218780761738e-06,2.16392939902116e-06,2.1022102256092e-06,1.1068769378648e-06,2.21776599109079e-07,1.42727639370481e-06
"CASP6",5.39062836914273e-06,1.39109747079932e-05,7.12840376502029e-05,9.3641788943362e-05,1.53025853385265e-05,0.00020043038500169
"CASP7",2.34375146484467e-07,3.0604144357585e-05,1.43332515382446e-05,2.2137538757296e-07,3.39318196636891e-05,2.03896627672116e-07
"CASP8",1.28906330566457e-05,3.09132771288737e-07,2.19776523586417e-05,2.2137538757296e-07,1.17541597527812e-05,6.38196444613724e-05
"CASP8AP2",1.00781312988321e-05,2.78219494159864e-06,5.73330061529782e-07,2.2137538757296e-07,6.65329797327237e-07,3.87403592577021e-06
"CASP9",5.88281617676011e-05,8.96485036737339e-06,3.63109038968862e-06,1.52749017425342e-05,2.21776599109079e-07,4.30221884388165e-05
"CASQ1",2.34375146484467e-07,2.78219494159864e-06,1.91110020509927e-07,1.1068769378648e-06,8.20573416703593e-06,2.03896627672116e-07
"CASQ2",7.7343798339874e-06,3.09132771288737e-07,4.39553047172833e-06,1.1068769378648e-06,2.21776599109079e-07,3.05844941508174e-06
"CASR",2.36718897949311e-05,1.08196469951058e-05,1.28043713741651e-05,2.43512926330256e-06,2.41736493028896e-05,9.80742779102879e-05
"CASS4",2.34375146484467e-07,3.09132771288737e-07,9.55550102549637e-07,2.2137538757296e-07,6.87507457238145e-06,8.767554989901e-06
"CAST",4.14844009277506e-05,0.000141273676478953,0.000175630108848623,7.59317579375252e-05,1.88510109242717e-05,0.000183710861532577
"CASTOR1",1.61718851074282e-05,5.25525711190854e-06,2.86665030764891e-06,2.43512926330256e-06,2.43954259019987e-06,7.95196847921253e-06
"CASTOR2",2.32031395019622e-05,2.13301612189229e-05,1.16577112511056e-05,2.45726680205985e-05,8.9819522639177e-05,7.11599230575686e-05
"CASZ1",6.11719132324458e-05,2.31849578466553e-05,1.77732319074232e-05,8.63364011534543e-06,1.30848193474357e-05,6.70819905041263e-05
"CAT",3.04687690429807e-06,3.67867997833598e-05,1.43332515382446e-05,1.83741571685557e-05,8.20573416703593e-06,7.95196847921253e-06
"CATIP-AS1",1.10156318847699e-05,2.78219494159864e-06,2.48443026662906e-06,2.2137538757296e-07,6.65329797327237e-07,2.24286290439328e-06
"CATSPER1",5.85937866211166e-06,3.09132771288737e-07,3.63109038968862e-06,6.64126162718879e-07,1.1088829955454e-06,2.03896627672116e-07
"CATSPER2",2.74218921386826e-05,9.27398313866212e-07,1.70087918253835e-05,4.53819544524568e-05,4.65730858129066e-06,0.000129474358571794
"CATSPER3",2.34375146484467e-07,3.09132771288737e-07,2.1022102256092e-06,2.87788003844848e-06,2.21776599109079e-07,1.28454875433433e-05
"CATSPERB",1.33593833496146e-05,2.78219494159864e-06,5.73330061529782e-07,3.76338158874032e-06,2.21776599109079e-07,7.13638196852407e-06
"CATSPERD",2.1093763183602e-06,9.27398313866212e-07,9.55550102549637e-07,1.54962771301072e-06,1.55243619376355e-06,6.11689883016349e-07
"CATSPERE",7.7343798339874e-06,7.72831928221844e-06,1.91110020509927e-07,2.2137538757296e-07,8.64928736525408e-06,5.50520894714714e-06
"CATSPERG",2.13281383300865e-05,1.54566385644369e-06,1.43332515382446e-05,4.20613236388624e-06,5.98796817594513e-06,2.03896627672116e-07
"CAV1",5.85937866211166e-06,2.16392939902116e-06,4.79686151479918e-05,1.61604032928261e-05,2.32865429064533e-05,2.24286290439328e-06
"CAV2",5.2734407959005e-05,1.54566385644369e-06,1.91110020509927e-07,3.74124404998302e-05,6.87507457238145e-06,8.5840480249961e-05
"CAV3",1.10156318847699e-05,9.27398313866212e-07,1.91110020509927e-07,1.54962771301072e-06,3.32664898663619e-06,4.28182918111444e-06
"CAVIN1",1.10156318847699e-05,3.49320031556273e-05,6.3257416788786e-05,6.41988623961583e-06,1.75203513296172e-05,2.67104582250472e-05
"CAVIN2",4.38281523925952e-05,9.27398313866212e-07,1.12754912100857e-05,1.97024094939934e-05,2.21776599109079e-07,5.85183321418974e-05
"CAVIN3",4.9218780761738e-06,3.09132771288737e-07,3.24887034866877e-06,5.09163391417808e-06,2.43954259019987e-06,1.08065212666222e-05
"CAVIN4",6.3281289550806e-06,1.82388335060355e-05,1.62443517433438e-05,6.64126162718879e-07,2.43954259019987e-06,1.01948313836058e-06
"CBARP",0.000212109507568442,5.5334766060684e-05,1.33777014356949e-06,6.64126162718879e-07,8.36097778641228e-05,3.97598423960627e-05
"CBFA2T2",9.39844337402711e-05,2.31849578466553e-05,2.23598723996615e-05,3.91834436004139e-05,2.55043088975441e-05,7.27910960789455e-05
"CBFA2T3",2.34375146484467e-07,5.22434383477966e-05,6.68885071784746e-06,1.0847393991075e-05,2.59478620957622e-05,6.01495051632743e-05
"CBFB",7.85156740722963e-05,0.000119634382488741,2.69465128918998e-05,6.13209823577099e-05,1.35283725456538e-05,0.00010500676325114
"CBL",5.55469097168186e-05,5.28617038903741e-05,5.29374756812499e-05,1.99237848815664e-06,4.54642028173612e-05,9.17534824524523e-06
"CBLB",1.64062602539127e-06,8.34658482479591e-06,3.24887034866877e-06,2.2137538757296e-07,1.55243619376355e-06,2.34481121822934e-05
"CBLC",3.8671899169937e-05,1.54566385644369e-06,4.77775051274819e-06,6.86263701476175e-06,1.55243619376355e-06,2.6302664969703e-05
"CBLIF",3.98437749023593e-06,3.09132771288737e-07,1.71999018458935e-06,2.2137538757296e-07,4.2137553830725e-06,6.11689883016349e-07
"CBLL1",3.98437749023593e-06,2.16392939902116e-06,1.33777014356949e-06,5.09163391417808e-06,3.32664898663619e-06,1.24376942879991e-05
"CBLL1-AS1",2.34375146484467e-07,4.01872602675359e-06,2.1022102256092e-06,2.2137538757296e-07,2.21776599109079e-07,7.5441752238683e-06
"CBLN1",8.67188041992526e-06,1.45292402505707e-05,1.91110020509927e-07,2.87788003844848e-06,2.88309578841803e-06,6.11689883016349e-07
"CBLN2",4.45312778320486e-06,2.87493477298526e-05,9.55550102549637e-07,3.20994311980792e-05,1.48590321403083e-05,6.17806781846512e-05
"CBLN3",2.57812661132913e-06,6.49178819706349e-06,5.73330061529782e-07,1.99237848815664e-06,2.21776599109079e-07,7.95196847921253e-06
"CBLN4",2.69531418457137e-05,2.78219494159864e-06,4.01331043070848e-06,2.14734125945771e-05,3.77020218485434e-06,2.03896627672116e-07
"CBR1",1.64062602539127e-06,4.79155795497543e-05,2.84753930559792e-05,4.44964529021649e-05,3.03833940779438e-05,8.4209307228584e-05
"CBR3",1.14843821777389e-05,8.34658482479591e-06,6.3066306768276e-06,1.70459048431179e-05,2.21776599109079e-07,5.11780535457012e-05
"CBR3-AS1",9.60938100586313e-06,4.63699156933106e-06,1.71999018458935e-06,8.19088934019951e-06,3.70366920512162e-05,1.83506964904905e-06
"CBR4",8.32031770019856e-05,3.92598619536697e-05,6.36396368298058e-05,7.50462563872334e-05,5.98796817594513e-06,5.03624670350127e-05
"CBS",2.92968933105583e-05,5.78078282309939e-05,1.16577112511056e-05,6.0435480807418e-05,6.40934371425239e-05,9.1141792569436e-05
"CBX1",2.34375146484467e-07,5.84260937735714e-05,2.31243124817012e-05,0.000104267807546864,1.99598939198171e-06,2.03896627672116e-07
"CBX2",2.88281430175894e-05,8.34658482479591e-06,5.54219059478789e-06,1.99237848815664e-06,2.21776599109079e-07,4.34299816941608e-05
"CBX3",0.000526172203857627,9.67585574133748e-05,7.12840376502029e-05,0.000111794570724345,0.000391435697427525,9.76664846549437e-05
"CBX4",7.031254394534e-07,4.85338450923318e-05,1.33777014356949e-06,4.36109513518731e-05,1.55243619376355e-06,8.25781342072071e-05
"CBX5",0.000782578614111634,0.000626612127402271,0.00168578149091807,0.00162378846784766,0.00151806082090165,0.000292999453964831
"CBX6",0.000236953273095796,9.304896415791e-05,7.12840376502029e-05,3.47559358489547e-05,0.0001661106727327,8.74716532713379e-05
"CBX7",0.00010757819223637,7.72831928221844e-06,3.30620335482174e-05,1.92596587188475e-05,1.79639045278354e-05,1.83506964904905e-06
"CBX8",6.79687924804953e-06,1.57657713357256e-05,2.48443026662906e-06,1.54962771301072e-06,2.21776599109079e-07,3.87403592577021e-06
"CBY1",3.63281477050923e-05,3.43137376130499e-05,5.7906336214508e-05,1.1068769378648e-06,8.1392011873032e-05,1.01948313836058e-06
"CBY3",3.04687690429807e-06,4.63699156933106e-06,5.73330061529782e-07,2.87788003844848e-06,9.09284056347224e-06,2.03896627672116e-07
"CC2D1A",4.66406541504088e-05,9.11941675301775e-05,5.40841358043095e-05,1.17328955413669e-05,6.65329797327237e-07,0.000272609791197619
"CC2D1B",5.85937866211166e-06,6.49178819706349e-06,1.33777014356949e-06,3.76338158874032e-06,4.65730858129066e-06,1.9370179628851e-05
"CC2D2A",5.85937866211166e-06,2.75128166446976e-05,1.50976916202843e-05,2.45726680205985e-05,5.98796817594513e-06,5.40326063331108e-05
"CC2D2B",4.45312778320486e-06,3.09132771288737e-07,4.77775051274819e-06,5.09163391417808e-06,6.65329797327237e-07,3.73130828639973e-05
"CCAR1",3.515627197267e-06,2.44214889318103e-05,1.91110020509927e-07,0.000100283050570551,0.000125747331694848,1.44766605647203e-05
"CCAR2",0.000137109460693413,3.09132771288737e-07,1.91110020509927e-07,3.74124404998302e-05,3.70366920512162e-05,5.15858468010454e-05
"CCBE1",1.89843868652418e-05,5.25525711190854e-06,3.00042732200586e-05,6.64126162718879e-07,3.77020218485434e-06,3.05844941508174e-06
"CCDC102A",7.26562954101846e-06,9.27398313866212e-07,3.24887034866877e-06,5.09163391417808e-06,2.88309578841803e-06,4.68962243645867e-06
"CCDC102B",4.45312778320486e-06,9.27398313866212e-07,1.33777014356949e-06,2.43512926330256e-06,4.2137553830725e-06,1.42727639370481e-06
"CCDC103",1.0546881591801e-05,1.08196469951058e-05,5.73330061529782e-07,4.20613236388624e-06,4.2137553830725e-06,5.09741569180291e-06
"CCDC106",3.77343985839991e-05,2.50397544743877e-05,7.45329079988717e-06,6.64126162718879e-07,9.97994695990856e-06,0.000121318493464909
"CCDC107",1.24218827636767e-05,8.34658482479591e-06,9.7466110460063e-06,8.63364011534543e-06,2.01816705189262e-05,5.91300220249137e-06
"CCDC110",3.04687690429807e-06,1.54566385644369e-06,2.48443026662906e-06,1.54962771301072e-06,1.99598939198171e-06,2.03896627672116e-07
"CCDC112",3.98437749023593e-06,3.09132771288737e-07,5.73330061529782e-07,1.54962771301072e-06,2.43954259019987e-06,1.42727639370481e-06
"CCDC115",7.031254394534e-07,8.96485036737339e-06,0.000151932466305392,2.41299172454526e-05,4.01415644387433e-05,0.000150679607849694
"CCDC116",9.1406307128942e-06,1.02013814525283e-05,1.91110020509927e-07,3.3206308135944e-06,9.5363937616904e-06,1.20299010326549e-05
"CCDC117",1.42968839355525e-05,0.000446696854512226,6.3066306768276e-06,1.1068769378648e-06,0.000166554225930918,8.38015139732398e-05
"CCDC12",2.92968933105583e-05,6.49178819706349e-06,3.61197938763763e-05,2.1916163369723e-05,1.55243619376355e-06,4.42455682048492e-05
"CCDC120",2.34375146484467e-07,1.39109747079932e-05,1.91110020509927e-07,2.2137538757296e-07,4.2137553830725e-06,2.26325256716049e-05
"CCDC121",3.98437749023593e-06,3.09132771288737e-07,6.3066306768276e-06,1.1068769378648e-06,5.54441497772698e-06,1.83506964904905e-06
"CCDC122",2.34375146484467e-07,3.40046048417611e-06,1.91110020509927e-07,6.64126162718879e-07,1.99598939198171e-06,9.9909347559337e-06
"CCDC124",1.47656342285214e-05,2.75128166446976e-05,5.56130159683889e-05,1.92596587188475e-05,6.54240967371783e-05,7.15677163129128e-05
"CCDC125",1.17187573242233e-06,2.78219494159864e-06,2.12132122766019e-05,3.76338158874032e-06,7.76218096881777e-06,6.72858871317984e-06
"CCDC126",1.80468862793039e-05,5.47165005181065e-05,1.71999018458935e-06,3.3206308135944e-06,7.65129266926323e-05,1.48844538200645e-05
"CCDC127",3.91406494629059e-05,1.54566385644369e-06,1.91110020509927e-07,1.35038986419505e-05,0.000163892906741609,4.28182918111444e-06
"CCDC13",3.77343985839991e-05,3.09132771288737e-07,2.1022102256092e-06,8.63364011534543e-06,1.92945641224899e-05,6.09650916739628e-05
"CCDC13-AS1",3.515627197267e-06,1.39109747079932e-05,5.73330061529782e-07,4.64888313903216e-06,2.88309578841803e-06,5.09741569180291e-06
"CCDC13-AS2",9.60938100586313e-06,2.16392939902116e-06,2.1022102256092e-06,2.2137538757296e-07,1.1088829955454e-06,2.03896627672116e-07
"CCDC134",9.60938100586313e-06,1.26744436228382e-05,1.91110020509927e-07,7.74813856505359e-06,6.87507457238145e-06,1.77390066074741e-05
"CCDC136",0.000135234459521537,4.97703761774867e-05,1.39510314972247e-05,1.04046432159291e-05,5.54441497772698e-06,3.64974963533088e-05
"CCDC137",1.80468862793039e-05,3.40046048417611e-06,1.33777014356949e-06,1.54962771301072e-06,2.43954259019987e-06,8.35976173455677e-06
"CCDC138",2.1093763183602e-06,3.09132771288737e-07,5.73330061529782e-07,7.30538778990767e-06,2.21776599109079e-07,5.91300220249137e-06
