"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"ACSS2",1.47121340411553e-05,2.69911943927413e-06,8.34629791609634e-07,1.39787702757324e-05,2.72967296368546e-05,1.96518169676932e-07
"ACSS3",3.29376135249746e-06,3.41888462308057e-06,8.06808798555979e-06,2.60621140733994e-06,4.08376270157668e-06,4.51991790256944e-06
"ACTA1",1.09792045083249e-06,8.99706479758044e-07,1.36322865962907e-05,2.36928309758177e-07,3.65389294351597e-06,9.8259084838466e-07
"ACTA2",6.58752270499492e-07,4.85841499069344e-06,5.75894556210647e-05,5.0939586598008e-05,2.36428366933387e-06,0.000124002965066144
"ACTB",0.0143939566945041,0.014784516699272,0.0242217911823032,0.000272704484531661,0.0176713009492384,0.0175414083435326
"ACTC1",2.19584090166497e-07,8.99706479758044e-07,2.78209930536545e-07,2.36928309758177e-07,1.05318090724872e-05,1.96518169676932e-07
"ACTG1",0.00212403690418053,0.00207850190953703,0.00139911774066828,7.1078492927453e-07,7.952590524123e-06,0.0013860426507314
"ACTG2",1.60296385821543e-05,5.39823887854826e-07,2.78209930536545e-07,9.24020408056889e-06,4.94350221769808e-06,5.89554509030796e-07
"ACTL6A",6.58752270499492e-07,3.41888462308057e-06,2.78209930536545e-07,2.36928309758177e-07,1.93441391127316e-06,1.96518169676932e-07
"ACTL6B",4.4136402123466e-05,3.07699616077251e-05,2.78209930536545e-07,2.60621140733994e-06,8.18901889105639e-05,5.69902692063103e-06
"ACTMAP",1.53708863116548e-06,3.77876721498378e-06,2.78209930536545e-07,1.18464154879088e-06,9.67206955636581e-06,1.4345826386416e-05
"ACTN1",3.18396930741421e-05,5.39823887854826e-07,9.82081054794002e-05,5.37827263151061e-05,7.45824030235319e-05,9.05948762210656e-05
"ACTN2",2.17388249264832e-05,1.45752449720803e-05,6.70485932593072e-05,1.35049136562161e-05,4.01928223786757e-05,9.2560057917835e-05
"ACTN3",9.88128405749238e-06,4.85841499069344e-06,2.78209930536545e-07,2.36928309758177e-07,2.14934879030351e-07,1.96518169676932e-07
"ACTN4",2.39346658281482e-05,1.34955971963707e-05,9.18092770770597e-06,2.36928309758177e-07,4.66408687495863e-05,6.48509959933876e-06
"ACTR10",3.29376135249746e-06,5.48820952652407e-05,4.64610583996029e-05,5.99428623688187e-05,1.07467439515176e-06,2.77090619244474e-05
"ACTR1A",5.51156066317909e-05,3.7247848261983e-05,3.06030923590199e-06,3.43546049149356e-05,8.06005796363818e-05,1.94552987980163e-05
"ACTR1B",1.55904704018213e-05,8.99706479758044e-07,2.92120427063372e-05,2.10866195684777e-05,7.0928510080016e-06,3.73384522386171e-06
"ACTR2",0.000155685119928047,0.0012586893651815,0.000286278018522104,1.65849816830724e-06,0.00103749066107951,0.000558308120052164
"ACTR3",5.73114475334558e-05,0.000354304411728718,6.39882840234052e-06,0.00033004113549314,0.000106392765120024,0.00035039189653397
"ACTR3B",4.17209771316345e-06,4.30059697324345e-05,7.53948911754036e-05,0.000104959241222872,5.05096965721326e-05,1.37562718773852e-06
"ACTR3C",1.16379567788244e-05,1.49351275639835e-05,7.5116681244867e-06,3.4828461534452e-05,2.36428366933387e-06,3.59628250508786e-05
"ACTR5",8.5637795164934e-06,3.77876721498378e-06,5.28598868019435e-06,2.36928309758177e-07,2.94460784271581e-05,5.30599058127716e-06
"ACTR6",1.09792045083249e-06,1.61947166356448e-06,1.19630270130714e-05,3.53023181539683e-05,1.31110276208514e-05,2.55473620580012e-06
"ACTR8",1.03204522378254e-05,4.85841499069344e-06,6.39882840234052e-06,4.85703035004262e-05,7.952590524123e-06,9.8259084838466e-07
"ACTRT3",1.97625681149848e-06,5.39823887854826e-07,2.5038893748289e-06,1.65849816830724e-06,1.07467439515176e-06,1.96518169676932e-07
"ACVR1",1.09792045083249e-06,5.39823887854826e-07,5.28598868019435e-06,2.13235478782359e-06,1.05318090724872e-05,2.16169986644625e-06
"ACVR1B",0.000268990510453959,0.000342068403604008,5.84240854126744e-06,0.000194518142311463,1.93441391127316e-06,8.6664512827527e-05
"ACVR1C",3.57922066971391e-05,7.01771054211274e-06,8.34629791609634e-07,9.54821088325452e-05,4.94350221769808e-06,7.66420861740035e-06
"ACVR2A",0.000174130183502032,0.000190557832412754,2.5038893748289e-06,4.38317373052627e-05,1.50454415321246e-06,9.60973849720197e-05
"ACVR2B",8.14656974517706e-05,1.79941295951609e-07,0.000132149717004859,8.36356933446364e-05,6.23311149188019e-06,2.77090619244474e-05
"ACVR2B-AS1",1.33946295001563e-05,8.99706479758044e-07,3.19941420117026e-05,3.43546049149356e-05,4.51363245963738e-06,1.19876083502929e-05
"ACVRL1",3.00830203528101e-05,3.05900203117735e-06,6.98306925646727e-05,1.18464154879088e-06,1.09616788305479e-05,2.37786985309088e-05
"ACY1",6.56556429597827e-05,1.79941295951609e-07,9.18092770770597e-06,2.39297592855759e-05,1.93441391127316e-06,1.76866352709239e-06
"ACY3",1.07596204181584e-05,6.29794535830631e-06,5.28598868019435e-06,4.50163788540536e-06,6.44804637091054e-07,1.96518169676932e-07
"ACYP1",8.5637795164934e-06,1.79941295951609e-07,9.18092770770597e-06,7.1078492927453e-07,8.3824602821837e-06,6.74057321991877e-05
"ACYP2",1.20771249591574e-05,1.70944231154028e-05,0.000146616633392759,1.30310570366997e-05,0.000179470623990343,0.000168416071413131
"ADA",1.55904704018213e-05,1.25958907166126e-06,7.5116681244867e-06,1.11356305586343e-05,2.36428366933387e-06,7.66420861740035e-06
"ADA2",2.19584090166497e-07,2.33923684737091e-06,8.34629791609634e-07,6.87092098298713e-06,5.37337197575878e-06,9.8259084838466e-07
"ADAD2",6.30206338777848e-05,1.61947166356448e-06,9.18092770770597e-06,2.36928309758177e-07,3.22402318545527e-06,1.70970807618931e-05
"ADAM10",2.17388249264832e-05,3.40089049348541e-05,0.000346927783379071,0.000104485384603356,0.000146370652619669,0.000287113045897998
"ADAM11",0.000100789097386422,5.39823887854826e-07,1.47451263184369e-05,2.6772899002674e-05,1.74097252014585e-05,3.95001521050633e-05
"ADAM12",1.20771249591574e-05,2.69911943927413e-06,3.64455009002873e-05,8.76634746105254e-06,3.20252969755224e-05,1.67040444225392e-05
"ADAM15",3.44747021561401e-05,1.06165364611449e-05,6.95524826341361e-06,1.8717336470896e-05,2.42876413304297e-05,5.89554509030796e-07
"ADAM17",0.000111329133714414,8.54721155770142e-05,0.00024399010908055,0.000362263385620252,1.13915485886086e-05,2.10274441554317e-05
"ADAM18",3.73292953283046e-06,3.41888462308057e-06,1.94746951375581e-06,7.1078492927453e-07,4.51363245963738e-06,1.96518169676932e-07
"ADAM19",1.97625681149848e-06,5.39823887854826e-07,1.19630270130714e-05,3.57761747734847e-05,2.77265993949153e-05,9.2363539748158e-06
"ADAM2",1.97625681149848e-06,1.79941295951609e-07,1.94746951375581e-06,2.36928309758177e-07,3.65389294351597e-06,1.37562718773852e-06
"ADAM21",4.5453906664465e-05,2.64513705048865e-05,9.18092770770597e-06,2.36928309758177e-07,8.81233004024441e-06,1.96518169676932e-07
"ADAM22",0.000128456692747401,0.000274410476326203,3.81147604835066e-05,0.000169877598096613,4.57811292334648e-05,0.000150336399802853
"ADAM23",2.52521703691472e-05,0.000104545892947885,2.64299434009717e-05,8.69526896812509e-05,6.44804637091054e-07,2.22065531734933e-05
"ADAM28",4.98455884677949e-05,2.64513705048865e-05,3.61672909697508e-06,2.34559026660595e-05,2.14934879030351e-07,4.6181769874079e-05
"ADAM29",2.19584090166497e-07,1.25958907166126e-06,8.34629791609634e-07,4.02778126588901e-06,6.44804637091054e-07,1.37562718773852e-06
"ADAM30",7.24627497549442e-06,1.61947166356448e-06,2.78209930536545e-07,1.18464154879088e-06,1.35408973789121e-05,9.8259084838466e-07
"ADAM32",2.41542499183147e-06,1.79941295951609e-07,8.34629791609634e-07,4.50163788540536e-06,2.36428366933387e-06,1.96518169676932e-07
"ADAM33",4.2379729402134e-05,3.54484353024669e-05,9.32003267297424e-05,0.000100694531647225,6.08265707655894e-05,4.85399879102022e-05
"ADAM5",2.19584090166497e-07,5.57818017449987e-06,5.28598868019435e-06,1.65849816830724e-06,1.93441391127316e-06,1.96518169676932e-07
"ADAM7",4.61126589349645e-06,5.39823887854826e-07,3.06030923590199e-06,1.11356305586343e-05,5.80324173381949e-06,5.89554509030796e-07
"ADAM8",4.6771411205464e-05,2.3932192361564e-05,5.59201960378455e-05,4.62010204028445e-05,3.20252969755224e-05,2.16169986644625e-06
"ADAM9",5.29197657301259e-05,0.000117861548848304,1.91964852070216e-05,8.76634746105254e-06,0.000121008336894088,2.65299529063858e-05
"ADAMTS1",4.94064202874619e-05,7.43157552280144e-05,4.17314895804817e-06,0.000263227352141334,3.5464255040008e-05,1.19876083502929e-05
"ADAMTS10",0.000232539551486321,1.25958907166126e-06,9.18092770770597e-06,5.66258660322042e-05,5.37337197575878e-06,2.49578075489704e-05
"ADAMTS12",5.05043407382944e-06,8.99706479758044e-07,1.53015461795099e-05,2.60621140733994e-06,2.34279018143083e-05,2.94777254515398e-06
"ADAMTS13",8.89315565174315e-05,8.99706479758044e-07,1.02937674298521e-05,1.65849816830724e-06,2.77265993949153e-05,1.19876083502929e-05
"ADAMTS14",1.69079749428203e-05,1.79941295951609e-07,3.06030923590199e-06,9.71406070008525e-06,2.77265993949153e-05,6.09206325998489e-06
"ADAMTS15",3.00830203528101e-05,3.77876721498378e-06,1.94746951375581e-06,3.55392464637265e-06,1.44006368950335e-05,1.96518169676932e-07
"ADAMTS16",5.02847566481279e-05,1.79941295951609e-07,4.72956881912126e-06,3.71977446320338e-05,4.08376270157668e-06,1.67040444225392e-05
"ADAMTS16-DT",9.44211587715939e-06,5.39823887854826e-07,1.39104965268272e-06,5.44935112443807e-06,1.86993344756406e-05,4.51991790256944e-06
"ADAMTS17",2.70088430904792e-05,1.88938360749189e-05,2.92120427063372e-05,1.01879173196016e-05,1.93441391127316e-06,5.89554509030796e-07
"ADAMTS18",1.03204522378254e-05,4.85841499069344e-06,2.78209930536545e-07,4.50163788540536e-06,1.50454415321246e-06,1.96518169676932e-07
"ADAMTS19",1.86646476641523e-05,5.39823887854826e-07,1.39104965268272e-06,1.65849816830724e-06,4.08376270157668e-06,6.09206325998489e-06
"ADAMTS2",3.35963657954741e-05,1.70944231154028e-05,3.36634015949219e-05,6.87092098298713e-06,1.09616788305479e-05,9.8259084838466e-07
"ADAMTS20",1.09792045083249e-06,1.9793542554677e-06,2.78209930536545e-07,1.65849816830724e-06,5.37337197575878e-06,2.55473620580012e-06
"ADAMTS3",6.58752270499492e-07,1.79941295951609e-07,8.62450784663288e-06,7.1078492927453e-07,2.14934879030351e-07,2.55473620580012e-06
"ADAMTS4",4.17209771316345e-06,2.33923684737091e-06,5.84240854126744e-06,2.36928309758177e-07,1.07467439515176e-06,1.76866352709239e-06
"ADAMTS5",1.53708863116548e-06,3.05900203117735e-06,1.36322865962907e-05,2.20343328075104e-05,2.14934879030351e-07,1.96518169676932e-07
"ADAMTS6",7.24627497549442e-06,1.565489274779e-05,3.61672909697508e-06,1.65849816830724e-06,2.14934879030351e-07,1.96518169676932e-07
"ADAMTS7",0.000114403310976745,1.06165364611449e-05,5.14688371492607e-05,1.77696232318633e-05,2.12785530240048e-05,5.89554509030796e-07
"ADAMTS8",6.58752270499492e-07,5.93806276640309e-06,4.20096995110182e-05,2.10866195684777e-05,4.94350221769808e-06,4.06792611231249e-05
"ADAMTS9",2.30563294674822e-05,1.7454305707306e-05,6.39882840234052e-06,7.46324175738257e-05,1.07467439515176e-06,5.89554509030796e-07
"ADAMTS9-AS1",2.19584090166497e-07,6.29794535830631e-06,3.06030923590199e-06,4.02778126588901e-06,1.01019393144265e-05,5.89554509030796e-07
"ADAMTS9-AS2",2.19584090166497e-07,1.34955971963707e-05,1.47451263184369e-05,1.68219099928306e-05,2.14934879030351e-07,7.27117227804648e-06
"ADAMTSL1",2.85459317216447e-06,1.25958907166126e-06,3.86711803445797e-05,3.0800680268563e-06,3.80434735883722e-05,4.51991790256944e-06
"ADAMTSL2",2.48130021888142e-05,1.79941295951609e-07,2.5038893748289e-06,2.36928309758177e-07,1.07467439515176e-06,6.48509959933876e-06
"ADAMTSL3",2.56913385494802e-05,1.79941295951609e-07,5.28598868019435e-06,4.02778126588901e-06,3.80434735883722e-05,1.76866352709239e-06
"ADAMTSL4",1.09792045083249e-06,1.565489274779e-05,5.28598868019435e-06,9.24020408056889e-06,5.80324173381949e-06,1.37562718773852e-06
"ADAMTSL4-AS2",8.12461133616041e-06,1.25958907166126e-06,7.5116681244867e-06,7.1078492927453e-07,4.51363245963738e-06,1.37562718773852e-06
"ADAMTSL5",6.58752270499492e-07,1.79941295951609e-07,2.53171036788256e-05,3.55392464637265e-06,7.63018820557747e-05,1.96518169676932e-07
"ADAP1",2.41542499183147e-06,5.39823887854826e-07,8.34629791609634e-07,2.36928309758177e-07,0.000272752361489516,9.8259084838466e-07
"ADAP2",5.33589339104589e-05,2.21327794020479e-05,5.28598868019435e-06,3.81454578710665e-05,3.65389294351597e-06,2.55473620580012e-06
"ADAR",0.000831125781280193,0.000438516938234071,0.000969005188058785,0.000502998801616609,0.000720246779630707,0.000588571918182411
"ADARB1",3.73292953283046e-06,1.06165364611449e-05,5.59201960378455e-05,2.77206122417067e-05,0.000179900493748404,8.62714764881731e-05
"ADARB2",1.97625681149848e-06,1.79941295951609e-07,4.31225392331644e-05,5.92320774395442e-06,3.65389294351597e-06,6.03310780908181e-05
"ADARB2-AS1",8.12461133616041e-06,1.79941295951609e-07,1.19630270130714e-05,9.71406070008525e-06,2.98759481852188e-05,7.66420861740035e-06
"ADAT1",1.20771249591574e-05,6.29794535830631e-06,1.47451263184369e-05,2.34559026660595e-05,2.79415342739457e-06,2.33856621915549e-05
"ADAT2",1.09792045083249e-06,3.77876721498378e-06,2.03093249291678e-05,4.02778126588901e-06,1.50454415321246e-06,4.12688156321557e-06
"ADCK1",1.73471431231533e-05,1.9793542554677e-06,1.47451263184369e-05,1.65849816830724e-06,9.67206955636581e-06,1.55249354044776e-05
"ADCK2",5.02847566481279e-05,1.06165364611449e-05,2.5038893748289e-06,5.80474358907533e-05,4.19123014109185e-05,4.12688156321557e-06
"ADCK5",5.05043407382944e-06,5.39823887854826e-07,1.75272256238023e-05,2.60621140733994e-06,1.07467439515176e-06,2.55473620580012e-06
"ADCY1",0.000146901756321387,0.000561596784664971,2.5038893748289e-06,5.44935112443807e-06,0.000121438206652149,3.34080888450784e-06
"ADCY10",1.69079749428203e-05,1.25958907166126e-06,2.78209930536545e-07,8.76634746105254e-06,1.50454415321246e-06,2.94777254515398e-06
"ADCY2",0.000111329133714414,0.000174003233185206,0.000264021224079181,2.36928309758177e-07,4.66408687495863e-05,2.16169986644625e-06
"ADCY3",0.000139435897255726,8.99706479758044e-07,2.5038893748289e-06,9.87991051691597e-05,0.000170873228829129,4.38235518379558e-05
"ADCY4",4.80889157464629e-05,3.05900203117735e-06,2.78209930536545e-07,3.0800680268563e-06,6.44804637091054e-07,7.66420861740035e-06
"ADCY5",3.35963657954741e-05,1.79941295951609e-07,6.39882840234052e-06,4.05147409686482e-05,3.71837340722508e-05,3.83210430870017e-05
"ADCY6",6.80710679516142e-06,5.39823887854826e-07,3.06030923590199e-06,1.18464154879088e-06,6.23311149188019e-06,2.55473620580012e-06
"ADCY6-DT",1.09792045083249e-06,1.79941295951609e-07,8.34629791609634e-07,1.65849816830724e-06,3.22402318545527e-06,2.16169986644625e-06
"ADCY7",5.48960225416244e-06,8.81712350162883e-06,2.69863632620448e-05,2.29820460465431e-05,9.24219979830511e-06,1.27736810290006e-05
"ADCY8",2.41542499183147e-06,5.39823887854826e-07,1.19630270130714e-05,1.18464154879088e-06,4.94350221769808e-06,3.34080888450784e-06
"ADCY9",0.000186426892551356,2.33923684737091e-06,0.000260126285051669,0.000271756771292629,7.93109703621997e-05,5.24703513037408e-05
"ADCYAP1R1",1.97625681149848e-06,2.69911943927413e-06,7.37256315921843e-05,7.81863422201983e-06,5.60980034269217e-05,7.68386043436804e-05
"ADD1",0.00022946537422399,0.000149531216935787,1.94746951375581e-06,3.29330350563866e-05,9.65057606846278e-05,0.000155838908553807
"ADD2",0.000585630768474049,0.000930836323957672,0.000177219725751779,1.11356305586343e-05,0.000296395198182855,9.29530942571888e-05
"ADD3",1.69079749428203e-05,0.000207472314232205,0.000435954961150765,1.18464154879088e-06,0.000123587555442452,0.000797274214379313
"ADD3-AS1",3.29376135249746e-06,3.47286701186605e-05,5.87022953432109e-05,4.85703035004262e-05,0.000136913517942334,4.85399879102022e-05
"ADGB",2.85459317216447e-06,5.39823887854826e-07,1.39104965268272e-06,3.0800680268563e-06,2.14934879030351e-07,1.96518169676932e-07
"ADGRA1",5.92877043449543e-06,1.79941295951609e-07,7.5116681244867e-06,2.60621140733994e-06,3.22402318545527e-06,1.96518169676932e-07
"ADGRA2",2.41542499183147e-06,1.60147753396932e-05,4.31225392331644e-05,4.02778126588901e-06,3.37447760077652e-05,7.60525316649727e-05
"ADGRA3",2.19584090166497e-07,1.9793542554677e-06,6.76050131203803e-05,1.2083343797667e-05,2.14934879030351e-07,2.45647712096165e-05
"ADGRB1",3.27180294348081e-05,3.86873786295959e-05,2.78209930536545e-07,8.76634746105254e-06,5.1369436088254e-05,1.04154629928774e-05
"ADGRB2",2.34954976478152e-05,3.07699616077251e-05,3.61672909697508e-06,1.63480533733142e-05,1.99889437498227e-05,1.76866352709239e-06
"ADGRB3",6.58752270499492e-07,2.93304312401122e-05,3.06030923590199e-06,3.90931711100992e-05,4.94350221769808e-06,2.94777254515398e-06
"ADGRD1",1.09792045083249e-06,1.79941295951609e-07,4.17314895804817e-06,4.50163788540536e-06,3.22402318545527e-06,4.12688156321557e-06
"ADGRD2",7.75131838287736e-05,2.33923684737091e-06,9.18092770770597e-06,6.18382888468841e-05,3.33149062497045e-05,2.16169986644625e-06
"ADGRE1",7.24627497549442e-06,1.79941295951609e-07,6.39882840234052e-06,2.60621140733994e-06,2.36428366933387e-06,2.55473620580012e-06
"ADGRE2",1.38337976804893e-05,3.77876721498378e-06,2.5038893748289e-06,1.16094871781507e-05,3.65389294351597e-06,3.73384522386171e-06
"ADGRE3",1.53708863116548e-06,8.99706479758044e-07,2.78209930536545e-07,6.87092098298713e-06,2.79415342739457e-06,1.96518169676932e-07
"ADGRE5",1.53708863116548e-06,1.9793542554677e-06,3.61672909697508e-06,4.02778126588901e-06,1.50454415321246e-06,9.8259084838466e-07
"ADGRF1",3.31571976151411e-05,1.79941295951609e-07,3.61672909697508e-06,2.36928309758177e-07,2.14934879030351e-07,7.27117227804648e-06
"ADGRF3",6.58752270499492e-07,1.79941295951609e-07,8.62450784663288e-06,6.39706436347077e-06,2.36428366933387e-06,5.89554509030796e-07
"ADGRF5",2.19584090166497e-07,4.138649806887e-06,1.08501872909252e-05,2.36928309758177e-07,1.50454415321246e-06,2.14204804947856e-05
"ADGRG1",0.000171934342600368,8.54721155770142e-05,5.53637761767724e-05,3.24591784368702e-05,1.18214183466693e-05,1.96518169676932e-07
"ADGRG2",6.58752270499492e-07,2.33923684737091e-06,2.5038893748289e-06,2.36928309758177e-07,3.65389294351597e-06,5.89554509030796e-07
"ADGRG3",1.64688067624873e-05,5.39823887854826e-07,1.47451263184369e-05,3.00898953392884e-05,1.225128810473e-05,1.96518169676932e-07
"ADGRG4",4.17209771316345e-06,1.79941295951609e-07,8.34629791609634e-07,2.36928309758177e-07,2.14934879030351e-07,3.73384522386171e-06
"ADGRG5",9.88128405749238e-06,1.49351275639835e-05,4.0896859788872e-05,2.36928309758177e-07,1.50454415321246e-06,9.8259084838466e-07
"ADGRG6",1.64688067624873e-05,5.39823887854826e-07,1.94746951375581e-06,1.63480533733142e-05,2.14934879030351e-07,6.87813593869262e-06
"ADGRG7",2.41542499183147e-06,1.61947166356448e-06,2.78209930536545e-07,3.0800680268563e-06,2.14934879030351e-07,1.96518169676932e-07
"ADGRL1",3.73292953283046e-06,2.28525445858543e-05,8.34629791609634e-07,7.1078492927453e-07,0.000825135000597519,0.000289864300273475
"ADGRL2",8.12461133616041e-06,1.06165364611449e-05,2.5038893748289e-06,5.44935112443807e-06,3.22402318545527e-06,1.04154629928774e-05
"ADGRL3",7.83915201894396e-05,0.000120020844399723,2.78209930536545e-07,8.41095499641527e-05,2.79415342739457e-06,1.86692261193085e-05
"ADGRL4",3.29376135249746e-06,5.39823887854826e-07,3.61672909697508e-06,7.1078492927453e-07,1.07467439515176e-06,7.66420861740035e-06
"ADGRV1",1.33946295001563e-05,1.79941295951609e-07,7.5116681244867e-06,4.66748770223608e-05,2.14934879030351e-07,9.8259084838466e-07
"ADH1A",6.58752270499492e-07,1.79941295951609e-07,8.34629791609634e-07,7.1078492927453e-07,1.50454415321246e-06,3.34080888450784e-06
"ADH4",0.000106937451911084,1.92537186668221e-05,1.86400653459485e-05,0.000105433097842389,9.99447187491134e-05,4.12688156321557e-06
"ADH5",2.78871794511452e-05,3.79676134457894e-05,3.31069817338488e-05,0.000127704358959657,5.00798268140719e-05,4.77539152314945e-05
"ADH6",8.12461133616041e-06,4.138649806887e-06,3.61672909697508e-06,2.36928309758177e-07,8.3824602821837e-06,4.51991790256944e-06
