"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"DDX42",0.000103765860445666,7.08373000136358e-05,6.0935552520377e-05,1.91237579119236e-06,0.000237702797786208,6.95404340178965e-06
"DDX43",2.5404071295549e-06,1.72011103785871e-06,2.18494013021272e-06,2.12486199021374e-07,1.9863743547594e-06,1.96139685691503e-06
"DDX46",1.66103543086282e-05,2.79908977978826e-05,4.05427779717249e-05,1.06243099510687e-06,3.20026979377903e-05,4.43988924883493e-05
"DDX47",1.36791153129879e-06,8.74129154693651e-05,2.20921724277064e-05,5.31215497553434e-06,8.01170989752957e-05,8.50533000680426e-05
"DDX49",0.00013542324159858,3.5809584333604e-05,7.30741087993365e-05,1.9336244110945e-05,8.93868459641729e-05,7.64944774196861e-05
"DDX5",0.000215543774146081,0.000135888771990838,0.000142021108463827,0.000150227742708111,5.95912306427819e-06,5.04613918642685e-05
"DDX50",2.79444784251039e-05,3.45585944878885e-05,8.03572425667123e-05,1.91237579119236e-06,7.65857667890568e-05,6.72224195506333e-05
"DDX51",0.000102984196713495,1.11025348807244e-05,5.5837358883214e-06,2.35859680913725e-05,7.28337263411779e-06,1.78308805174094e-07
"DDX52",2.52086553625063e-05,4.69121192143283e-07,2.42771125579191e-07,1.91237579119236e-06,4.19345697115873e-06,1.47996308294498e-05
"DDX53",1.95415933042685e-07,1.40736357642985e-06,4.61265138600463e-06,1.48740339314961e-06,1.9863743547594e-06,1.78308805174094e-07
"DDX54",1.23112037816891e-05,1.56373730714428e-07,8.86114608364048e-05,6.43833183034762e-05,5.09836084388245e-05,0.000103597415806148
"DDX55",1.75874339738416e-06,1.56373730714428e-07,6.55482039063816e-06,4.0372377814061e-06,2.20708261639933e-07,1.24816163621866e-06
"DDX56",2.36453278981648e-05,1.32917671107264e-05,4.78259117391007e-05,4.27097260032961e-05,2.42779087803926e-06,1.58694836604943e-05
"DDX59",0.000274559385924972,0.000333232420152446,0.000264863298006898,0.000868856067798396,0.000191354062841822,0.000282619456200938
"DDX59-AS1",4.49456645998175e-06,4.84758565214726e-06,1.69939787905434e-06,1.46615477324748e-05,1.9863743547594e-06,1.78308805174094e-07
"DDX6",0.000202255490699179,0.000205318708428044,0.000145905446473094,2.12486199021374e-07,5.45149406250635e-05,0.000181340054862053
"DDX60",1.95415933042685e-07,1.56373730714428e-07,5.09819363716302e-06,2.12486199021374e-07,1.03732882970769e-05,1.60477924656684e-06
"DDX60L",1.36791153129879e-06,3.9093432678607e-06,1.21385562789596e-06,8.9881662186041e-05,2.86920740131913e-06,8.73713145353059e-06
"DEAF1",6.83955765649396e-06,1.56373730714428e-07,2.54909681858151e-05,9.56187895596181e-06,5.95912306427819e-06,2.72812471916363e-05
"DECR1",9.77079665213423e-07,1.79829790321592e-05,6.06927813947978e-06,4.46221017944884e-06,2.42779087803926e-06,3.03124968795959e-06
"DECR2",4.10373459389638e-06,2.97110088357413e-06,9.95361614874684e-06,1.12617685481328e-05,1.9863743547594e-06,7.31066101213784e-06
"DEDD",0.000133469082268154,8.91330265072238e-06,1.18957851533804e-05,5.41839807504503e-05,0.000137501247001678,7.4354771757597e-05
"DEDD2",9.77079665213423e-07,2.65835342214527e-06,7.28313376737574e-07,1.80613269168168e-05,8.60762220395739e-06,9.80698428457515e-06
"DEF6",3.38069564163845e-05,1.09461611500099e-06,3.22885597020324e-05,2.40109404894152e-05,1.39046204833158e-05,2.51415415295472e-05
"DEF8",0.000115099984562141,4.51920081764696e-05,2.35487991811815e-05,2.48608852855007e-05,1.74359526695547e-05,5.17095535004871e-06
"DEFB108B",5.86247799128054e-07,1.56373730714428e-07,1.69939787905434e-06,1.50865201305175e-05,2.42779087803926e-06,5.34926415522281e-07
"DEFB118",1.36791153129879e-06,1.56373730714428e-07,2.42771125579191e-07,2.12486199021374e-07,6.84195611083792e-06,5.17095535004871e-06
"DEFB123",1.95415933042685e-07,7.81868653572139e-07,7.28313376737574e-07,8.71193415987632e-06,3.75204044787886e-06,1.78308805174094e-07
"DEGS1",2.5404071295549e-06,4.51920081764696e-05,0.000144448819719619,5.20591187602365e-05,4.48037771129064e-05,3.26305113468591e-05
"DEGS2",2.4817823496421e-05,1.56373730714428e-07,1.57801231626474e-05,3.59101676346121e-05,2.42779087803926e-06,4.45772012935234e-06
"DEK",2.05186729694819e-05,2.4863423183594e-05,0.000117743995905908,2.12486199021374e-07,5.14250249621044e-05,5.86635969022768e-05
"DELE1",1.81736817729697e-05,3.86243114864637e-05,2.40343414323399e-05,1.2536685742261e-05,9.99808425228897e-05,8.754962334048e-05
"DELEC1",2.93123899564027e-06,2.34560596071642e-06,2.42771125579191e-07,2.12486199021374e-07,1.10354130819966e-06,5.34926415522281e-07
"DENND10",1.70011861747136e-05,1.40736357642985e-06,7.04036264179655e-06,3.46352504404839e-05,2.05258683325138e-05,2.6746320776114e-06
"DENND11",1.03570444512623e-05,3.33076046421731e-05,2.18494013021272e-06,4.90843119739373e-05,6.11361884742614e-05,8.07738887438644e-05
"DENND1A",2.95078058894454e-05,4.69121192143283e-07,2.11210879253896e-05,5.31215497553434e-06,2.20708261639933e-07,2.08621302053689e-05
"DENND1B",4.00602662737504e-05,1.72011103785871e-06,2.42771125579191e-07,1.89112717129022e-05,6.62124784919799e-07,8.91544025870468e-07
"DENND1C",9.77079665213423e-07,2.03285849928756e-06,8.01144714411331e-06,2.12486199021374e-07,1.08147048203567e-05,5.34926415522281e-07
"DENND2A",4.98310629258846e-05,3.59659580643184e-06,3.66584399624579e-05,7.43701696574807e-06,2.80299492282715e-05,3.44135993986001e-05
"DENND2B",1.27020356477745e-05,1.72011103785871e-06,9.95361614874684e-06,2.12486199021374e-07,6.84195611083792e-06,8.91544025870468e-07
"DENND2C",1.46561949782014e-05,2.34560596071642e-06,7.28313376737574e-07,1.50865201305175e-05,1.56702865764352e-05,3.74448490865597e-06
"DENND2D",1.77828499068843e-05,1.56373730714428e-07,4.12710913484625e-06,2.12486199021374e-07,2.20708261639933e-07,5.17095535004871e-06
"DENND3",1.50470268442867e-05,9.85154503500895e-06,5.21957919995261e-05,1.84862993148595e-05,2.58228666118722e-05,3.38786729830778e-06
"DENND4A",3.34161245502991e-05,3.29948571807443e-05,1.38379541580139e-05,2.91106092659282e-05,2.20708261639933e-07,1.01636018949233e-05
"DENND4B",1.1138708183433e-05,1.26662721878687e-05,2.42771125579191e-07,4.88718257749159e-06,1.08147048203567e-05,5.26010975263576e-05
"DENND4C",3.32207086172564e-06,5.80146540950527e-05,6.82186862877527e-05,2.86856368678854e-05,2.20708261639933e-07,4.45772012935234e-06
"DENND5A",7.05451518284092e-05,3.17438673350288e-05,4.58837427344671e-05,8.69068553997418e-05,7.48201006959373e-05,0.000178487113979268
"DENND5B",2.13003367016526e-05,0.000103988530925094,9.78367636084141e-05,0.00014852785311594,7.28337263411779e-06,5.83069792919286e-05
"DENND6A",5.86247799128054e-07,2.01722112621612e-05,4.78259117391007e-05,7.01204456770533e-06,2.86920740131913e-06,5.34926415522281e-07
"DENND6B",6.83955765649396e-06,5.78582803643383e-06,2.1606630176548e-05,3.80350296248259e-05,2.20708261639933e-07,2.05055125950208e-05
"DENR",2.93123899564027e-06,7.08373000136358e-05,8.03572425667123e-05,2.35859680913725e-05,5.89291058578621e-05,6.75790371609815e-05
"DEPDC1",1.75874339738416e-06,8.28780772786467e-06,4.12710913484625e-06,1.04118237520473e-05,7.28337263411779e-06,6.95404340178965e-06
"DEPDC1-AS1",9.77079665213423e-07,2.03285849928756e-06,7.28313376737574e-07,2.33734818923511e-06,6.62124784919799e-07,1.78308805174094e-07
"DEPDC1B",2.5404071295549e-06,2.03285849928756e-06,1.21385562789596e-06,2.12486199021374e-07,2.20708261639933e-07,5.34926415522281e-07
"DEPDC4",6.05789392432323e-06,1.56373730714428e-07,3.64156688368787e-06,3.61226538336335e-06,2.20708261639933e-07,1.60477924656684e-06
"DEPDC5",1.46561949782014e-05,4.84758565214726e-06,3.22885597020324e-05,3.46352504404839e-05,1.03732882970769e-05,7.66727862248602e-06
"DEPDC7",1.95415933042685e-07,2.03285849928756e-06,5.09819363716302e-06,2.12486199021374e-07,2.20708261639933e-07,5.34926415522281e-07
"DEPP1",3.81061069433235e-05,4.64429980221851e-05,3.22885597020324e-05,3.20854160522274e-05,2.42779087803926e-06,4.81433773970053e-06
"DEPTOR",5.86247799128054e-07,6.09857549786268e-06,1.69939787905434e-06,1.2536685742261e-05,1.10354130819966e-06,7.31066101213784e-06
"DERA",2.5404071295549e-06,1.09461611500099e-06,6.06927813947978e-06,2.12486199021374e-07,5.95912306427819e-06,1.24816163621866e-06
"DERL1",0.000363669051392436,3.26821097193154e-05,2.98608484462405e-05,7.01204456770533e-06,1.21389543901963e-05,0.00019382167122424
"DERL2",1.19203719156038e-05,3.28384834500298e-06,4.12710913484625e-06,4.46221017944884e-06,3.42097805541896e-05,1.78308805174094e-07
"DERL3",0.000121353294419507,1.09461611500099e-06,2.93753061950821e-05,4.78093947798091e-05,4.63487349443859e-06,1.60477924656684e-06
"DESI1",1.75874339738416e-06,1.56373730714428e-07,7.52590489295493e-06,4.86593395758945e-05,0.000125583000873122,1.5156248439798e-05
"DESI2",7.95342847483727e-05,1.32917671107264e-05,2.6704823813711e-06,6.16209977161983e-06,3.37683640309098e-05,3.6196687450341e-05
"DET1",1.95415933042685e-07,1.56373730714428e-07,6.06927813947978e-06,2.76232058727786e-06,1.54495783147953e-06,3.38786729830778e-06
"DEUP1",1.46561949782014e-05,1.56373730714428e-07,3.64156688368787e-06,8.28696176183357e-06,1.43460370065956e-05,8.91544025870468e-07
"DEXI",2.59903190946771e-05,1.56373730714428e-07,3.64156688368787e-06,1.50865201305175e-05,3.75204044787886e-06,2.6746320776114e-06
"DFFA",0.000148320693179398,8.61619256236497e-05,7.52590489295493e-06,2.33734818923511e-06,0.000214749138575655,5.79503616815804e-05
"DFFB",2.13003367016526e-05,1.73574841093015e-05,2.42771125579191e-07,1.12617685481328e-05,2.27329509489131e-05,2.6746320776114e-06
"DGAT1",1.89553455051404e-05,1.40736357642985e-06,2.42771125579191e-07,2.12486199021374e-07,1.10354130819966e-06,5.34926415522281e-07
"DGAT2",3.88877706754943e-05,1.09461611500099e-06,2.42771125579191e-07,1.06243099510687e-06,1.10354130819966e-06,1.78308805174094e-07
"DGCR2",0.000407051388527912,9.05403900836537e-05,0.000761573020941923,0.000312142226362398,0.000244324045635406,0.000128560648530521
"DGCR5",0.000226877898262557,2.34560596071642e-06,2.42771125579191e-07,0.000123454481631418,7.2613018079538e-05,1.96139685691503e-06
"DGCR6",1.54378587103721e-05,1.09461611500099e-06,6.4819890529644e-05,2.14611061011587e-05,9.93187177379699e-06,8.91544025870468e-07
"DGCR6L",9.18454885300618e-06,1.45427569564418e-05,4.19994047252001e-05,3.16604436541847e-05,2.44986170420326e-05,4.1902569215912e-05
"DGCR8",5.06127266580553e-05,4.17517861007522e-05,8.47271228271377e-05,0.000133228846786401,7.92342659287359e-05,1.26599251673606e-05
"DGKA",2.71628146929332e-05,1.36045145721552e-05,2.50054259346567e-05,2.12486199021374e-07,1.21389543901963e-05,3.03124968795959e-06
"DGKB",0.000163953967822812,0.000100548308849377,7.28313376737574e-07,2.76232058727786e-06,6.62124784919799e-07,9.45036667422696e-06
"DGKD",2.59903190946771e-05,1.23535247264398e-05,0.000101721101617681,1.80613269168168e-05,6.62124784919799e-07,1.78308805174094e-07
"DGKE",3.32207086172564e-06,0.000121815136226539,7.64729045574452e-05,0.000112830171680349,1.10354130819966e-06,8.754962334048e-05
"DGKG",3.71290272781101e-06,8.60055518929353e-06,7.04036264179655e-06,2.12486199021374e-07,1.10354130819966e-06,8.91544025870468e-07
"DGKH",3.06803014877015e-05,6.30186134779144e-05,0.0001259982141756,3.12354712561419e-05,2.05258683325138e-05,3.33437465675555e-05
"DGKI",3.57611157468113e-05,6.83353203222049e-05,3.76295244647746e-05,3.08104988580992e-05,1.10354130819966e-06,9.45036667422696e-06
"DGKQ",7.23038952257933e-06,7.81868653572139e-07,4.05427779717249e-05,2.86856368678854e-05,2.27329509489131e-05,2.44283063088508e-05
"DGKZ",3.71290272781101e-06,4.08135437164657e-05,3.13174751997157e-05,7.67075178467159e-05,5.07629001771846e-06,2.6746320776114e-06
"DGLUCY",1.36791153129879e-06,7.81868653572139e-07,4.24849469763585e-05,1.63614373246458e-05,7.2613018079538e-05,2.33584534778063e-05
"DGUOK",4.78769035954577e-05,4.23772810236099e-05,1.62656654138058e-05,7.24577938662884e-05,3.33269475076299e-05,8.91544025870468e-07
"DHCR24",7.23038952257933e-06,1.79829790321592e-05,1.21385562789596e-06,2.99605540620137e-05,3.75204044787886e-06,6.95404340178965e-06
"DHCR7",7.67984616857751e-05,1.32917671107264e-05,2.88897639439238e-05,5.54588979445785e-05,4.39209440663467e-05,9.80698428457515e-06
"DHDDS",2.93123899564027e-06,8.60055518929353e-06,9.95361614874684e-06,2.99605540620137e-05,0.000136618413955119,4.43988924883493e-05
"DHDH",2.5404071295549e-06,1.56373730714428e-07,5.09819363716302e-06,1.12617685481328e-05,6.84195611083792e-06,4.81433773970053e-06
"DHFR",4.7095239863287e-05,5.14469574050467e-05,0.000119686164910541,3.61226538336335e-06,7.28337263411779e-06,3.65533050606892e-05
"DHFR2",6.8200160631897e-05,4.84758565214726e-06,3.22885597020324e-05,6.37458597064121e-07,1.9643035285954e-05,4.45772012935234e-06
"DHODH",4.78769035954577e-05,1.95467163393035e-05,2.35487991811815e-05,7.67075178467159e-05,1.16975378669165e-05,6.59742579144146e-06
"DHPS",2.5404071295549e-06,9.5387975735801e-06,2.20921724277064e-05,5.54588979445785e-05,2.84713657515514e-05,1.12334547259679e-05
"DHRS1",5.27623019215249e-06,4.69121192143283e-07,7.52590489295493e-06,6.37458597064121e-07,5.51770654099833e-06,5.34926415522281e-07
"DHRS11",1.8564513639055e-05,1.48555044178706e-05,2.6704823813711e-06,9.98685135400456e-06,2.20708261639933e-07,1.96139685691503e-06
"DHRS12",1.95415933042685e-07,3.28384834500298e-06,2.84042216927654e-05,6.35333735073907e-05,2.89127822748312e-05,2.90643352433773e-05
"DHRS13",3.06803014877015e-05,6.09857549786268e-06,4.61265138600463e-06,9.56187895596181e-06,5.51770654099833e-06,3.74448490865597e-06
"DHRS2",3.18527970859576e-05,2.65835342214527e-06,4.39415737298336e-05,1.72113821207313e-05,2.20708261639933e-07,9.80698428457515e-06
"DHRS3",9.96621258517692e-06,2.65835342214527e-06,7.28313376737574e-07,8.71193415987632e-06,1.3021787436756e-05,1.60477924656684e-06
"DHRS4-AS1",1.36791153129879e-06,8.61619256236497e-05,0.000107062066380423,8.35070762153998e-05,8.36484311615346e-05,5.54540384091431e-05
"DHRS7",3.57611157468113e-05,3.76860691021771e-05,2.6704823813711e-06,6.37458597064121e-07,8.60762220395739e-06,9.25422698853546e-05
"DHRS7B",1.1138708183433e-05,1.40736357642985e-06,2.42771125579191e-07,2.76232058727786e-06,1.39046204833158e-05,5.34926415522281e-07
"DHRS7C",6.83955765649396e-06,1.56373730714428e-07,1.38379541580139e-05,2.12486199021374e-07,3.310623924599e-06,1.60477924656684e-06
"DHRS9",5.41302134528237e-05,1.40736357642985e-06,2.40343414323399e-05,4.0372377814061e-06,1.34632039600359e-05,2.31801446726322e-06
"DHRSX",7.6212213886647e-06,4.69121192143283e-07,1.48090386603307e-05,7.86198936379082e-06,1.16975378669165e-05,1.01636018949233e-05
"DHTKD1",3.32207086172564e-06,5.47308057500497e-06,1.28668696556971e-05,1.48740339314961e-06,2.20708261639933e-07,7.31066101213784e-06
"DHX15",3.30252926842137e-05,4.05007962550368e-05,7.40451933016533e-05,9.98685135400456e-06,3.310623924599e-06,4.5825362929742e-05
"DHX16",1.50470268442867e-05,7.81868653572139e-07,1.21385562789596e-06,0.000128979122805974,1.6553119622995e-05,2.87077176330291e-05
"DHX29",4.74860717293724e-05,4.11262911778945e-05,2.59765104369735e-05,2.12486199021374e-07,2.20708261639933e-07,1.78308805174094e-07
"DHX30",1.81736817729697e-05,0.000142456468680844,0.000125027129673283,0.000243721670277515,5.18664414853843e-05,5.43841855780985e-05
"DHX32",1.75874339738416e-06,8.91330265072238e-06,8.98253164643008e-06,2.12486199021374e-07,1.08147048203567e-05,5.5275729603969e-06
"DHX33",1.75874339738416e-06,9.22605011215124e-06,1.69939787905434e-06,3.93099468189541e-05,1.25803709134762e-05,9.45036667422696e-06
"DHX34",9.7903382454385e-05,7.81868653572139e-07,4.53982004833088e-05,1.89112717129022e-05,1.25803709134762e-05,4.45772012935234e-06
"DHX35",1.07478763173477e-05,5.78582803643383e-06,2.42771125579191e-07,2.14611061011587e-05,9.49045525051712e-06,4.81433773970053e-06
"DHX36",2.93123899564027e-06,0.000103050288540808,3.95716934694082e-05,3.61226538336335e-06,6.33432710906608e-05,0.000110016532792416
"DHX37",3.49794520146406e-05,4.53483819071841e-06,2.6704823813711e-06,8.09572418271433e-05,2.9795615321391e-05,1.26599251673606e-05
"DHX38",9.86850461865558e-05,3.01801300278846e-05,1.86933766695977e-05,5.67338151387067e-05,2.20708261639933e-07,2.94209528537254e-05
"DHX40",3.73244432111528e-05,1.92339688778746e-05,2.7918679441607e-05,2.31609956933297e-05,0.000112781921698006,5.01047742539203e-05
"DHX57",6.83955765649396e-06,4.53483819071841e-06,2.45198836834983e-05,1.04118237520473e-05,1.56702865764352e-05,8.73713145353059e-06
"DHX58",9.57538071909155e-06,4.69121192143283e-07,1.21385562789596e-06,2.23110508972442e-05,2.42779087803926e-06,5.34926415522281e-07
"DHX8",1.70011861747136e-05,4.69121192143283e-07,1.69939787905434e-06,3.29353608483129e-05,1.6553119622995e-05,2.83511000226809e-05
"DHX9",2.14957526346953e-06,6.30186134779144e-05,1.48090386603307e-05,5.88586771289205e-05,5.31906910552239e-05,0.00010716359190963
"DIABLO",0.000132687418535983,7.49030170122109e-05,0.000133766890194134,0.000103905751321452,1.54495783147953e-06,4.33290396573047e-05
"DIAPH1",3.69336113450674e-05,7.81868653572139e-07,4.63692849856255e-05,3.29353608483129e-05,2.22915344256332e-05,5.83069792919286e-05
"DIAPH1-AS1",6.4487257904086e-06,1.09461611500099e-06,2.42771125579191e-07,1.48740339314961e-06,2.20708261639933e-07,5.34926415522281e-07
"DIAPH2",1.95415933042685e-07,5.3010694712191e-05,2.18494013021272e-06,0.000106030613311665,2.75885327049916e-05,6.93621252127224e-05
"DIAPH2-AS1",4.49456645998175e-06,5.67636642493373e-05,8.66692918317713e-05,2.12486199021374e-07,1.16975378669165e-05,1.62261012708425e-05
"DIAPH3",1.50470268442867e-05,1.40736357642985e-06,5.09819363716302e-06,6.37458597064121e-07,4.19345697115873e-06,1.40863956087534e-05
"DICER1",0.000124870781214276,0.000103675783463666,0.00056444286697162,0.000360164107341228,0.000212983472482535,0.000283332691421635
"DICER1-AS1",7.05451518284092e-05,1.01642924964378e-05,3.8115066715933e-05,4.10098364111251e-05,6.62124784919799e-07,1.80091893225835e-05
"DIDO1",2.93123899564027e-06,9.42933596208e-05,4.00572357205666e-05,0.000123454481631418,0.000203713725493658,2.33584534778063e-05
"DIMT1",4.88539832606712e-06,0.000408291810895371,0.000325070537150537,0.00012685426081576,0.00055949544325723,0.00018383637813449
"DIO1",6.4487257904086e-06,7.81868653572139e-07,2.6704823813711e-06,2.12486199021374e-07,2.20708261639933e-07,1.78308805174094e-07
"DIO2",1.54378587103721e-05,1.42300094950129e-05,2.18494013021272e-06,1.97612165089877e-05,2.53814500885923e-05,1.55128660501461e-05
"DIO2-AS1",4.10373459389638e-06,2.97110088357413e-06,1.69939787905434e-06,6.37458597064121e-07,1.10354130819966e-06,1.60477924656684e-06
"DIO3OS",1.81736817729697e-05,4.53483819071841e-06,1.09247006510636e-05,2.65607748776717e-05,2.53814500885923e-05,1.60477924656684e-06
"DIP2A",2.28636641659941e-05,1.17280298035821e-05,2.18494013021272e-06,0.000477456489201026,5.95912306427819e-06,5.17095535004871e-06
"DIP2B",2.55994872285917e-05,8.60055518929353e-06,7.06463975435446e-05,2.12486199021374e-07,2.20708261639933e-07,1.9079042153628e-05
