"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"ACTA1",1.04467788849705e-06,2.52644605998794e-06,2.93644228784092e-06,1.70484263961468e-07,2.88232322033496e-06,8.92909474547959e-06
"ACTA2",1.3431572852105e-06,3.05116947244697e-05,6.77640527963288e-07,5.11452791884403e-07,0.000127669963818366,3.64032324238783e-05
"ACTB",0.0152599083966731,0.0170509844588586,0.0152801162650442,0.00955820025899969,0.0138139579045171,0.0217515037511356
"ACTC1",2.53707487206427e-06,1.94342004614457e-07,2.03292158388986e-06,1.70484263961468e-07,8.47742123627929e-07,7.09748556691967e-06
"ACTG1",0.00171192857984995,0.00207188011119472,0.000728011807208559,1.70484263961468e-07,0.00194183810838214,0.000573980526331214
"ACTG2",6.71578642605248e-06,1.06888102537951e-05,8.35756651154722e-06,1.19338984773027e-06,5.08645274176758e-07,2.28951147319989e-07
"ACTL6A",1.49239698356722e-07,1.3603940323012e-06,2.03292158388986e-06,1.53435837565321e-06,5.08645274176758e-07,1.60265803123993e-06
"ACTL6B",6.99934185293025e-05,2.54588026044938e-05,1.58116123191434e-06,2.02876274114147e-05,1.06815507577119e-05,5.56351287987574e-05
"ACTMAP",1.94011607863738e-06,2.91513006921685e-06,6.09876475166959e-06,1.87532690357615e-06,1.1868389730791e-06,2.1750358995399e-05
"ACTN1",4.02947185563149e-06,5.26666832505177e-05,1.58116123191434e-06,0.00014985566802213,9.78294410666631e-05,3.31979163613985e-05
"ACTN2",6.31283924048933e-05,0.000124573224957867,1.60374924951312e-05,5.06338263965559e-05,8.47742123627929e-07,1.14475573659995e-06
"ACTN3",1.64163668192394e-06,1.94342004614457e-07,1.58116123191434e-06,1.70484263961468e-07,3.22142006978613e-06,1.03028016293995e-05
"ACTN4",1.83564828978768e-05,8.74539020765055e-06,1.64892528471067e-05,3.92113807111376e-06,5.25600116649316e-06,7.25775137004367e-05
"ACTR10",9.08869762992435e-05,1.84624904383734e-05,4.8564237837369e-05,5.26796375640936e-05,1.91589719939912e-05,3.43426720979984e-06
"ACTR1A",6.9694939132589e-05,1.03001262445662e-05,2.25880175987763e-07,5.71122284270917e-05,2.88232322033496e-06,4.00664507809982e-05
"ACTR1B",4.62643064905837e-06,2.11832785029758e-05,1.58116123191434e-06,2.89823248734495e-06,1.64461971983818e-05,2.2666163584679e-05
"ACTR2",0.00121048319337137,8.60935080442043e-05,0.000922268758558035,2.89823248734495e-06,0.000692266218154567,0.00138034646719222
"ACTR3",0.000409961451385914,9.71710023072283e-07,3.50114272781032e-05,0.000387169763456493,0.000105967765453491,0.00044164676318026
"ACTR3B",1.47747301373154e-05,4.56703710843973e-05,2.59762202385927e-05,0.00018702123756573,8.30787281155371e-06,2.28951147319989e-07
"ACTR3C",6.41730702933903e-06,1.34095983183975e-05,2.77832616464948e-05,2.16515015231064e-05,3.50965239181963e-05,1.14475573659995e-06
"ACTR5",1.14914567734676e-05,2.52644605998794e-06,9.26108721549827e-06,5.2850121828055e-06,2.88232322033496e-06,2.58714796471588e-05
"ACTR6",3.73099245891804e-06,9.91144223533728e-06,2.37174184787151e-05,1.07405086295725e-05,8.30787281155371e-06,8.47119245083961e-06
"ACTR8",1.14914567734676e-05,8.74539020765055e-06,1.01646079194493e-05,6.98985482242018e-06,3.89961376868848e-06,3.64032324238783e-05
"ACTRT3",1.49239698356722e-07,9.71710023072283e-07,2.25880175987763e-07,5.2850121828055e-06,5.08645274176758e-07,6.86853441959968e-07
"ACVR1",1.64163668192394e-06,1.74907804153011e-06,1.60374924951312e-05,1.70484263961468e-07,4.57780746759082e-06,2.28951147319989e-07
"ACVR1B",0.000274451805278011,0.000124961908967096,0.000229720138979555,0.0001300794934026,0.000120888026829343,0.000103256967441315
"ACVR1C",6.41730702933903e-06,5.63591813381924e-06,6.77640527963288e-07,9.0356659899578e-06,1.91589719939912e-05,0.000170568604753392
"ACVR2A",0.000193563888768668,4.08118209690359e-06,9.14814712750439e-05,0.000138603706600673,0.000116818864635929,2.2208261290039e-05
"ACVR2B",5.5218688391987e-06,4.08118209690359e-06,4.31431136136627e-05,0.00014405920304744,6.56152403688017e-05,3.43426720979984e-06
"ACVR2B-AS1",3.47728497171162e-05,9.71710023072283e-07,6.77640527963288e-07,1.70484263961468e-07,9.66426020935839e-06,3.09084048881986e-05
"ACVRL1",3.4325130622046e-06,2.77909066598673e-05,1.46822114392046e-05,3.15395888328715e-05,2.8653683778624e-05,1.60265803123993e-06
"ACY1",1.49239698356722e-07,9.91144223533728e-06,2.50726995346417e-05,5.11452791884403e-07,8.30787281155371e-06,5.92983471558773e-05
"ACY3",1.49239698356722e-07,1.5741702373771e-05,1.58116123191434e-06,1.87532690357615e-06,1.69548424725586e-07,7.09748556691967e-06
"ACYP1",5.1487695933069e-05,1.72964384106866e-05,6.77640527963288e-07,7.33082335034312e-06,2.88232322033496e-06,2.06056032587991e-06
"ACYP2",0.000191773012388387,9.13407421687946e-06,3.59149479820543e-05,5.74531969550147e-05,7.4092661605081e-05,0.000118367743164435
"ADA",4.62643064905837e-06,4.4698661061325e-06,9.26108721549827e-06,1.19338984773027e-06,5.59509801594433e-06,1.99187498168391e-05
"ADA2",1.94011607863738e-06,2.13776205075902e-06,3.38820263981644e-06,2.21629543149908e-06,3.22142006978613e-06,3.89216950443982e-06
"ADAD2",3.4325130622046e-06,6.39385195181562e-05,1.28751700313025e-05,5.11452791884403e-07,1.23770350049678e-05,9.84489933475955e-06
"ADAM10",0.00017296881039544,0.000217468703163577,5.94064862847816e-05,9.15500497473082e-05,0.000227025340707559,2.28951147319989e-07
"ADAM11",7.31274521947936e-06,4.10061629736503e-05,3.1397344462299e-05,7.89342142141596e-05,4.57780746759082e-06,1.35081176918794e-05
"ADAM12",5.22338944248526e-06,3.7896690899819e-05,3.09455841103235e-05,5.2850121828055e-06,5.08645274176758e-07,1.76292383436392e-05
"ADAM15",5.22338944248526e-06,3.51759028352166e-05,1.87480546069843e-05,2.60840923861046e-05,2.20412952143262e-06,8.47119245083961e-06
"ADAM17",0.000115362286829746,0.000171603990074565,0.000120394133801478,1.14224456854183e-05,0.000150389452731595,0.000177437139172992
"ADAM18",1.49239698356722e-07,1.3603940323012e-06,2.48468193586539e-06,5.62598071072844e-06,2.20412952143262e-06,2.51846262051988e-06
"ADAM19",1.49239698356722e-07,2.35153825583492e-05,2.10068563668619e-05,4.24505817264055e-05,1.69548424725586e-07,1.14475573659995e-06
"ADAM2",1.49239698356722e-07,3.69249808767467e-06,6.77640527963288e-07,1.87532690357615e-06,1.52593582253027e-06,2.28951147319989e-07
"ADAM21",7.46198491783608e-07,4.06174789644214e-05,7.90580615957169e-06,2.9152809137411e-05,2.54322637088379e-06,4.3500717990798e-06
"ADAM22",0.000171476413411873,0.000207362918923625,0.000110907166409992,0.000206115475129415,0.000174465329042628,2.77030888257187e-05
"ADAM23",0.000101930713977641,5.42214192874334e-05,3.72702290379808e-05,7.58654974628532e-05,8.47742123627929e-07,1.71713360489992e-05
"ADAM28",1.4476250740602e-05,5.24723412459033e-06,1.12940087993881e-06,2.13105329951835e-05,2.59409089830146e-05,5.60930310933974e-05
"ADAM29",1.49239698356722e-07,1.94342004614457e-07,6.09876475166959e-06,8.52421319807339e-07,1.69548424725586e-07,3.43426720979984e-06
"ADAM30",1.64163668192394e-06,7.19065417073489e-06,9.26108721549827e-06,7.33082335034312e-06,1.69548424725586e-07,2.28951147319989e-07
"ADAM32",1.49239698356722e-07,4.85855011536141e-06,1.58116123191434e-06,1.53435837565321e-06,1.69548424725586e-07,3.43426720979984e-06
"ADAM33",4.0742437651385e-05,0.000143230057400854,2.91385427024214e-05,2.26744071068752e-05,4.96776884445967e-05,3.50295255399584e-05
"ADAM5",1.49239698356722e-07,5.63591813381924e-06,6.09876475166959e-06,8.52421319807339e-07,8.47742123627929e-07,3.43426720979984e-06
"ADAM7",1.3431572852105e-06,1.03001262445662e-05,8.35756651154722e-06,5.62598071072844e-06,1.69548424725586e-07,2.28951147319989e-07
"ADAM8",2.94002205762742e-05,7.05461476750477e-05,8.42533056434355e-05,1.19338984773027e-06,1.69548424725586e-07,2.95346980042786e-05
"ADAM9",4.10409170480985e-05,5.22779992412888e-05,4.72089567814424e-05,9.15500497473082e-05,7.4092661605081e-05,5.26587638835976e-06
"ADAMTS1",2.53707487206427e-06,1.65190703922288e-05,6.79899329723166e-05,0.000134512084265598,0.000113427896141417,6.63958327227969e-06
"ADAMTS10",5.62633662804841e-05,2.91513006921685e-06,9.7128475674738e-06,9.76874832499211e-05,1.69548424725586e-07,0.000125236277584034
"ADAMTS12",7.46198491783608e-07,5.8302601384337e-07,2.37174184787151e-05,7.33082335034312e-06,1.69548424725586e-07,2.31240658793189e-05
"ADAMTS13",1.49239698356722e-07,8.7259560071891e-05,1.78445339030333e-05,1.3127288325033e-05,2.88232322033496e-06,1.76292383436392e-05
"ADAMTS14",4.47719095070165e-07,3.28437987798432e-05,7.45404580759617e-06,1.24453512691872e-05,4.91690431704199e-06,9.84489933475955e-06
"ADAMTS15",4.47719095070165e-07,6.02460214304815e-06,2.25880175987763e-07,8.52421319807339e-07,4.57780746759082e-06,4.69349852005978e-05
"ADAMTS16",1.49239698356722e-07,8.68708760626621e-05,4.26913532616872e-05,9.71760304580367e-06,5.08645274176758e-07,6.86853441959968e-07
"ADAMTS16-DT",7.46198491783608e-07,1.1077494263024e-05,1.06163682714248e-05,3.92113807111376e-06,2.54322637088379e-06,1.44239222811593e-05
"ADAMTS17",7.90970401290625e-06,2.91513006921685e-06,1.06163682714248e-05,1.70484263961468e-07,1.00033570588096e-05,5.74667379773174e-05
"ADAMTS18",4.02947185563149e-06,1.14661782722529e-05,6.77640527963288e-07,1.70484263961468e-07,2.54322637088379e-06,2.97636491515986e-06
"ADAMTS19",4.02947185563149e-06,6.80197016150598e-06,8.35756651154722e-06,1.53435837565321e-06,1.69548424725586e-07,1.03028016293995e-05
"ADAMTS2",8.80514220304658e-06,2.70135386414095e-05,6.55052510364512e-06,2.89823248734495e-06,5.25600116649316e-06,6.29615655129971e-05
"ADAMTS20",2.83555426877771e-06,3.30381407844576e-06,2.03292158388986e-06,1.70484263961468e-07,1.52593582253027e-06,3.43426720979984e-06
"ADAMTS3",3.4325130622046e-06,3.30381407844576e-06,2.03292158388986e-06,5.11452791884403e-07,1.69548424725586e-07,6.86853441959968e-07
"ADAMTS4",1.04467788849705e-06,1.94342004614457e-07,5.19524404771854e-06,5.96694923865137e-06,1.69548424725586e-07,2.28951147319989e-07
"ADAMTS5",4.47719095070165e-07,1.69077544014577e-05,4.74348369574302e-06,9.37663451788073e-06,3.89961376868848e-06,4.3500717990798e-06
"ADAMTS6",6.71578642605248e-06,1.74907804153011e-06,1.19716493273514e-05,1.19338984773027e-06,3.89961376868848e-06,3.43426720979984e-06
"ADAMTS7",1.1789936170181e-05,0.000119131648828662,4.40466343176137e-05,4.60307512695963e-06,4.57780746759082e-06,4.83086920845178e-05
"ADAMTS8",3.71606848908237e-05,2.81795906690962e-05,2.25880175987763e-07,4.94404365488257e-06,1.69548424725586e-07,4.46454737273979e-05
"ADAMTS9",4.32795125234493e-06,4.08118209690359e-06,4.13360722057606e-05,1.70484263961468e-07,5.25600116649316e-06,6.70826861647569e-05
"ADAMTS9-AS1",2.83555426877771e-06,1.94342004614457e-07,5.64700439969407e-06,5.11452791884403e-07,4.57780746759082e-06,8.01329015619963e-06
"ADAMTS9-AS2",4.47719095070165e-07,1.88511744476023e-05,7.00228545562064e-06,1.00585715737266e-05,7.96877596210254e-06,2.28951147319989e-07
"ADAMTSL1",1.64163668192394e-06,4.41156350474816e-05,1.10681286234004e-05,1.21043827412642e-05,7.62967911265136e-06,2.28951147319989e-07
"ADAMTSL2",1.49239698356722e-07,1.14661782722529e-05,5.64700439969407e-06,1.70484263961468e-07,5.08645274176758e-07,2.31240658793189e-05
"ADAMTSL3",2.23859547535083e-06,3.43985348167588e-05,2.25880175987763e-07,3.58016954319082e-06,7.29058226320019e-06,3.04505025935586e-05
"ADAMTSL4",4.02947185563149e-06,5.8302601384337e-07,1.28751700313025e-05,1.53435837565321e-06,1.00033570588096e-05,1.16765085133195e-05
"ADAMTSL4-AS2",1.3431572852105e-06,3.69249808767467e-06,6.77640527963288e-07,8.69469746203486e-06,2.88232322033496e-06,4.80797409371978e-06
"ADAMTSL5",1.94011607863738e-06,1.03001262445662e-05,1.87480546069843e-05,2.19924700510293e-05,1.1868389730791e-06,6.75405884593969e-05
"ADAP1",3.68622054941103e-05,3.7896690899819e-05,2.25880175987763e-07,1.70484263961468e-07,2.01762625423447e-05,0.000160036851976673
"ADAP2",9.10362159976002e-06,1.3603940323012e-06,2.46209391826661e-05,9.37663451788073e-06,1.69548424725586e-07,8.86040940128359e-05
"ADAR",0.000611733523564202,0.000988617777473741,0.000817008596547738,0.000518101678178901,0.000676667763079813,0.000520863860152976
"ADARB1",1.89534416913037e-05,2.91513006921685e-06,7.5218098603925e-05,0.000151901479189668,8.47742123627929e-07,0.000151336708378513
"ADARB2",2.07443180715843e-05,2.50701185952649e-05,1.06163682714248e-05,1.03995401016495e-05,1.23770350049678e-05,2.2666163584679e-05
"ADARB2-AS1",2.23859547535083e-06,3.28437987798432e-05,4.74348369574302e-06,5.62598071072844e-06,6.27329171484668e-06,1.12186062186795e-05
"ADAT1",2.28336738485784e-05,2.97343267060119e-05,8.80932686352275e-06,2.55726395942202e-06,5.08645274176758e-07,2.28951147319989e-07
"ADAT2",2.23859547535083e-06,1.49643343553132e-05,1.28751700313025e-05,3.23920101526789e-06,1.69548424725586e-07,1.14475573659995e-06
"ADCK1",1.4476250740602e-05,1.94342004614457e-07,1.15198889753759e-05,8.52421319807339e-07,2.88232322033496e-06,3.09084048881986e-05
"ADCK2",4.10409170480985e-05,2.23493305306625e-05,1.12940087993881e-06,1.19338984773027e-06,2.52627152841123e-05,7.34933182897166e-05
"ADCK5",1.64163668192394e-06,8.74539020765055e-06,2.93644228784092e-06,5.2850121828055e-06,2.54322637088379e-06,2.51846262051988e-06
"ADCY1",0.000384292223268558,9.71710023072283e-07,0.000325493333598366,3.58016954319082e-06,0.000230755406051522,7.89881458253964e-05
"ADCY10",1.49239698356722e-07,1.72964384106866e-05,2.93644228784092e-06,7.33082335034312e-06,8.47742123627929e-07,1.14475573659995e-06
"ADCY2",5.92481602476185e-05,8.92029801180356e-05,0.000183640583078051,0.000133830147209752,6.93453057127646e-05,7.53249274682765e-05
"ADCY3",2.94002205762742e-05,0.000151003737585433,9.59990747947992e-05,3.22215258887174e-05,1.86503267198144e-06,0.000105546478914515
"ADCY4",1.3431572852105e-06,7.57933817996381e-06,2.48468193586539e-06,4.5178329949789e-05,1.1868389730791e-06,2.06056032587991e-06
"ADCY5",2.96986999729876e-05,2.15719625122047e-05,9.55473144428236e-05,1.70484263961468e-07,1.69548424725586e-07,4.96823989684377e-05
"ADCY6",1.04467788849705e-06,5.24723412459033e-06,7.00228545562064e-06,1.19338984773027e-06,1.69548424725586e-07,2.51846262051988e-06
"ADCY6-DT",7.46198491783608e-07,6.02460214304815e-06,1.12940087993881e-06,5.11452791884403e-07,1.69548424725586e-07,2.28951147319989e-07
"ADCY7",1.49239698356722e-07,4.4698661061325e-06,1.87480546069843e-05,9.37663451788073e-06,2.6619102681917e-05,1.14475573659995e-06
"ADCY8",1.04467788849705e-06,2.52644605998794e-06,2.25880175987763e-07,1.70484263961468e-07,6.95148541374902e-06,8.47119245083961e-06
"ADCY9",1.32823331537482e-05,5.63591813381924e-06,3.45596669261277e-05,0.000251805257871088,8.30787281155371e-06,0.000599165152536412
"ADCYAP1R1",1.94011607863738e-06,1.3603940323012e-06,6.16652880446592e-05,1.55140680204936e-05,9.20647946259931e-05,2.72451865310787e-05
"ADD1",8.10371562076999e-05,5.96629954166382e-05,0.000157438482663471,7.34787177673926e-05,0.000141572934645864,0.000110583404155555
"ADD2",0.000890811759491272,2.77909066598673e-05,0.000610102355342947,0.000268853684267235,9.32516335990722e-06,0.00087207492014184
"ADD3",0.00018072927470999,0.000222521595283553,0.000145692713512107,1.82418162438771e-05,0.000856389093288934,6.86853441959968e-07
"ADD3-AS1",2.96986999729876e-05,1.88511744476023e-05,7.02487347321942e-05,1.19338984773027e-06,0.000143607515742571,2.28951147319989e-07
"ADGB",1.94011607863738e-06,5.8302601384337e-07,2.25880175987763e-07,1.19338984773027e-06,1.69548424725586e-07,3.89216950443982e-06
"ADGRA1",2.23859547535083e-06,3.30381407844576e-06,2.48468193586539e-06,4.94404365488257e-06,1.52593582253027e-06,3.43426720979984e-06
"ADGRA2",4.47719095070165e-07,6.78253596104453e-05,3.83996299179197e-06,1.48321309646477e-05,5.27295600896572e-05,3.86927438970782e-05
"ADGRA3",1.80580035011633e-05,1.94342004614457e-07,4.29172334376749e-06,1.21043827412642e-05,2.25499404885029e-05,2.90767957096387e-05
"ADGRB1",1.04467788849705e-06,6.00516794258671e-05,2.25880175987763e-07,6.59774101530881e-05,1.69548424725586e-07,1.62555314597192e-05
"ADGRB2",1.64163668192394e-06,3.69249808767467e-06,6.55052510364512e-06,3.58016954319082e-06,2.18717467896006e-05,7.62407320575565e-05
"ADGRB3",2.85047823861338e-05,6.80197016150598e-06,2.82350219984703e-05,7.67179187826605e-06,1.69548424725586e-07,2.06056032587991e-06
"ADGRD1",1.49239698356722e-07,2.52644605998794e-06,1.12940087993881e-06,1.70484263961468e-07,1.52593582253027e-06,8.47119245083961e-06
"ADGRD2",1.89534416913037e-05,3.32324827890721e-05,3.68184686860053e-05,5.11452791884403e-07,5.25600116649316e-06,0.000106004381209155
"ADGRE1",1.49239698356722e-07,7.96802218919272e-06,2.25880175987763e-07,4.2621065990367e-06,2.20412952143262e-06,1.14475573659995e-06
"ADGRE2",4.47719095070165e-07,1.1077494263024e-05,2.03292158388986e-06,8.35372893411192e-06,1.1868389730791e-06,1.21344108079594e-05
"ADGRE3",7.46198491783608e-07,1.94342004614457e-07,1.58116123191434e-06,5.2850121828055e-06,1.69548424725586e-07,2.97636491515986e-06
"ADGRE5",4.62643064905837e-06,1.3603940323012e-06,1.12940087993881e-06,1.70484263961468e-07,1.1868389730791e-06,2.06056032587991e-06
"ADGRF1",2.53707487206427e-06,7.19065417073489e-06,2.10068563668619e-05,8.69469746203486e-06,5.08645274176758e-07,8.01329015619963e-06
"ADGRF3",4.32795125234493e-06,6.02460214304815e-06,2.25880175987763e-07,2.21629543149908e-06,2.20412952143262e-06,6.86853441959968e-07
"ADGRF5",3.13403366549116e-06,5.8302601384337e-07,6.09876475166959e-06,8.35372893411192e-06,5.93419486539551e-06,1.16765085133195e-05
"ADGRG1",7.31274521947936e-06,8.57048240349753e-05,2.03292158388986e-06,4.94404365488257e-06,9.78294410666631e-05,0.000171942311637312
"ADGRG2",1.64163668192394e-06,9.71710023072283e-07,5.19524404771854e-06,1.70484263961468e-07,5.08645274176758e-07,1.14475573659995e-06
"ADGRG3",4.62643064905837e-06,2.07945944937469e-05,2.46209391826661e-05,1.70484263961468e-07,1.69548424725586e-07,2.58714796471588e-05
"ADGRG4",2.23859547535083e-06,1.94342004614457e-07,1.12940087993881e-06,1.70484263961468e-07,1.69548424725586e-07,5.26587638835976e-06
"ADGRG5",2.53707487206427e-06,1.22435462907108e-05,2.14586167188375e-05,1.87532690357615e-06,8.47742123627929e-07,3.41137209506784e-05
"ADGRG6",4.02947185563149e-06,1.18548622814819e-05,4.29172334376749e-06,1.00585715737266e-05,4.57780746759082e-06,4.80797409371978e-06
"ADGRG7",1.49239698356722e-07,3.30381407844576e-06,2.25880175987763e-07,2.21629543149908e-06,1.1868389730791e-06,6.86853441959968e-07
"ADGRL1",1.38792919471751e-05,1.26322302999397e-05,0.000103679000778383,0.000461500902543693,0.000190402880966833,0.000887643598159599
"ADGRL2",1.47747301373154e-05,1.94342004614457e-07,3.83996299179197e-06,2.4038281218567e-05,2.20412952143262e-06,2.28951147319989e-07
"ADGRL3",0.000178042960139569,4.08118209690359e-06,5.19524404771854e-06,2.02876274114147e-05,5.25600116649316e-06,0.000109667599566275
"ADGRL4",1.3431572852105e-06,1.3603940323012e-06,8.35756651154722e-06,2.55726395942202e-06,1.1868389730791e-06,2.28951147319989e-07
"ADGRV1",1.35808125504617e-05,6.80197016150598e-06,9.7128475674738e-06,1.53435837565321e-06,1.44116161016748e-05,2.49556750578788e-05
"ADH1A",4.47719095070165e-07,4.85855011536141e-06,6.77640527963288e-07,1.70484263961468e-07,8.47742123627929e-07,2.51846262051988e-06
"ADH4",4.90998607593614e-05,5.26666832505177e-05,7.97357021236802e-05,6.22267563459358e-05,9.32516335990722e-06,7.62407320575565e-05
"ADH5",6.82025421490218e-05,8.14292999334573e-05,3.9980791149834e-05,4.07457390867908e-05,6.69716277666064e-05,2.06056032587991e-06
"ADH6",4.47719095070165e-07,1.69077544014577e-05,9.26108721549827e-06,1.19338984773027e-06,1.1868389730791e-06,3.89216950443982e-06
